Year,Cancer Type,Sex,Count,"Age-specific Rate (per 100,000)"
1972,Non-melanoma skin cancer (all types),Persons,6,0.8
1972,Non-melanoma skin cancer (all types),Persons,9,1.3
1972,Non-melanoma skin cancer (all types),Persons,12,1.9
1972,Non-melanoma skin cancer (all types),Persons,11,2.1
1972,Non-melanoma skin cancer (all types),Persons,14,3.4
1972,Non-melanoma skin cancer (all types),Persons,16,5.2
1972,Non-melanoma skin cancer (all types),Persons,18,8.8
1972,Non-melanoma skin cancer (all types),Persons,15,12.0
1972,Non-melanoma skin cancer (all types),Persons,12,23.0
1972,Non-melanoma skin cancer (all types),Persons,12,68.6
1972,Non-melanoma skin cancer (all types),Persons,130,1.0
1973,Non-melanoma skin cancer (all types),Persons,1,0.1
1973,Non-melanoma skin cancer (all types),Persons,0,0.0
1973,Non-melanoma skin cancer (all types),Persons,0,0.0
1973,Non-melanoma skin cancer (all types),Persons,0,0.0
1973,Non-melanoma skin cancer (all types),Persons,0,0.0
1973,Non-melanoma skin cancer (all types),Persons,0,0.0
1973,Non-melanoma skin cancer (all types),Persons,0,0.0
1973,Non-melanoma skin cancer (all types),Persons,3,0.4
1973,Non-melanoma skin cancer (all types),Persons,0,0.0
1973,Non-melanoma skin cancer (all types),Persons,5,0.6
1973,Non-melanoma skin cancer (all types),Persons,4,0.5
1973,Non-melanoma skin cancer (all types),Persons,15,2.4
1973,Non-melanoma skin cancer (all types),Persons,12,2.2
1973,Non-melanoma skin cancer (all types),Persons,12,2.8
1973,Non-melanoma skin cancer (all types),Persons,20,6.3
1973,Non-melanoma skin cancer (all types),Persons,19,9.2
1973,Non-melanoma skin cancer (all types),Persons,21,16.4
1973,Non-melanoma skin cancer (all types),Persons,13,23.7
1973,Non-melanoma skin cancer (all types),Persons,9,49.4
1973,Non-melanoma skin cancer (all types),Persons,134,1.0
1974,Non-melanoma skin cancer (all types),Persons,0,0.0
1974,Non-melanoma skin cancer (all types),Persons,0,0.0
1974,Non-melanoma skin cancer (all types),Persons,0,0.0
1974,Non-melanoma skin cancer (all types),Persons,0,0.0
1974,Non-melanoma skin cancer (all types),Persons,0,0.0
1974,Non-melanoma skin cancer (all types),Persons,1,0.1
1974,Non-melanoma skin cancer (all types),Persons,2,0.2
1974,Non-melanoma skin cancer (all types),Persons,1,0.1
1974,Non-melanoma skin cancer (all types),Persons,4,0.5
1974,Non-melanoma skin cancer (all types),Persons,5,0.6
1974,Non-melanoma skin cancer (all types),Persons,10,1.3
1974,Non-melanoma skin cancer (all types),Persons,10,1.6
1974,Non-melanoma skin cancer (all types),Persons,21,3.7
1974,Non-melanoma skin cancer (all types),Persons,21,4.8
1974,Non-melanoma skin cancer (all types),Persons,22,6.7
1974,Non-melanoma skin cancer (all types),Persons,19,9.1
1974,Non-melanoma skin cancer (all types),Persons,23,17.7
1974,Non-melanoma skin cancer (all types),Persons,11,19.2
1974,Non-melanoma skin cancer (all types),Persons,10,51.8
1974,Non-melanoma skin cancer (all types),Persons,160,1.2
1975,Non-melanoma skin cancer (all types),Persons,1,0.1
1975,Non-melanoma skin cancer (all types),Persons,0,0.0
1975,Non-melanoma skin cancer (all types),Persons,0,0.0
1975,Non-melanoma skin cancer (all types),Persons,0,0.0
1975,Non-melanoma skin cancer (all types),Persons,0,0.0
1975,Non-melanoma skin cancer (all types),Persons,0,0.0
1975,Non-melanoma skin cancer (all types),Persons,1,0.1
1975,Non-melanoma skin cancer (all types),Persons,2,0.2
1975,Non-melanoma skin cancer (all types),Persons,4,0.5
1975,Non-melanoma skin cancer (all types),Persons,6,0.7
1975,Non-melanoma skin cancer (all types),Persons,10,1.3
1975,Non-melanoma skin cancer (all types),Persons,6,1.0
1975,Non-melanoma skin cancer (all types),Persons,18,3.1
1975,Non-melanoma skin cancer (all types),Persons,22,4.9
1975,Non-melanoma skin cancer (all types),Persons,20,6.1
1975,Non-melanoma skin cancer (all types),Persons,15,6.8
1975,Non-melanoma skin cancer (all types),Persons,19,14.6
1975,Non-melanoma skin cancer (all types),Persons,17,28.5
1975,Non-melanoma skin cancer (all types),Persons,8,39.7
1975,Non-melanoma skin cancer (all types),Persons,149,1.1
1976,Non-melanoma skin cancer (all types),Persons,0,0.0
1976,Non-melanoma skin cancer (all types),Persons,0,0.0
1976,Non-melanoma skin cancer (all types),Persons,0,0.0
1976,Non-melanoma skin cancer (all types),Persons,0,0.0
1976,Non-melanoma skin cancer (all types),Persons,1,0.1
1976,Non-melanoma skin cancer (all types),Persons,1,0.1
1976,Non-melanoma skin cancer (all types),Persons,0,0.0
1976,Non-melanoma skin cancer (all types),Persons,2,0.2
1976,Non-melanoma skin cancer (all types),Persons,4,0.5
1976,Non-melanoma skin cancer (all types),Persons,6,0.8
1976,Non-melanoma skin cancer (all types),Persons,10,1.3
1976,Non-melanoma skin cancer (all types),Persons,10,1.5
1976,Non-melanoma skin cancer (all types),Persons,10,1.7
1976,Non-melanoma skin cancer (all types),Persons,13,2.8
1976,Non-melanoma skin cancer (all types),Persons,15,4.4
1976,Non-melanoma skin cancer (all types),Persons,20,8.7
1976,Non-melanoma skin cancer (all types),Persons,27,20.2
1976,Non-melanoma skin cancer (all types),Persons,24,38.0
1976,Non-melanoma skin cancer (all types),Persons,10,46.5
1976,Non-melanoma skin cancer (all types),Persons,153,1.1
1977,Non-melanoma skin cancer (all types),Persons,0,0.0
1977,Non-melanoma skin cancer (all types),Persons,0,0.0
1977,Non-melanoma skin cancer (all types),Persons,0,0.0
1977,Non-melanoma skin cancer (all types),Persons,1,0.1
1977,Non-melanoma skin cancer (all types),Persons,0,0.0
1977,Non-melanoma skin cancer (all types),Persons,1,0.1
1977,Non-melanoma skin cancer (all types),Persons,4,0.4
1977,Non-melanoma skin cancer (all types),Persons,2,0.2
1977,Non-melanoma skin cancer (all types),Persons,6,0.8
1977,Non-melanoma skin cancer (all types),Persons,3,0.4
1977,Non-melanoma skin cancer (all types),Persons,12,1.5
1977,Non-melanoma skin cancer (all types),Persons,24,3.6
1977,Non-melanoma skin cancer (all types),Persons,30,5.1
1977,Non-melanoma skin cancer (all types),Persons,30,6.2
1977,Non-melanoma skin cancer (all types),Persons,17,4.9
1977,Non-melanoma skin cancer (all types),Persons,25,10.6
1977,Non-melanoma skin cancer (all types),Persons,21,15.7
1977,Non-melanoma skin cancer (all types),Persons,24,36.7
1977,Non-melanoma skin cancer (all types),Persons,18,79.8
1977,Non-melanoma skin cancer (all types),Persons,218,1.5
1978,Non-melanoma skin cancer (all types),Persons,0,0.0
1978,Non-melanoma skin cancer (all types),Persons,0,0.0
1978,Non-melanoma skin cancer (all types),Persons,0,0.0
1978,Non-melanoma skin cancer (all types),Persons,0,0.0
1978,Non-melanoma skin cancer (all types),Persons,0,0.0
1978,Non-melanoma skin cancer (all types),Persons,1,0.1
1978,Non-melanoma skin cancer (all types),Persons,1,0.1
1978,Non-melanoma skin cancer (all types),Persons,4,0.5
1978,Non-melanoma skin cancer (all types),Persons,5,0.6
1978,Non-melanoma skin cancer (all types),Persons,9,1.2
1978,Non-melanoma skin cancer (all types),Persons,9,1.2
1978,Non-melanoma skin cancer (all types),Persons,9,1.3
1978,Non-melanoma skin cancer (all types),Persons,17,2.9
1978,Non-melanoma skin cancer (all types),Persons,34,6.9
1978,Non-melanoma skin cancer (all types),Persons,28,7.8
1978,Non-melanoma skin cancer (all types),Persons,31,12.8
1978,Non-melanoma skin cancer (all types),Persons,22,16.1
1978,Non-melanoma skin cancer (all types),Persons,15,22.3
1978,Non-melanoma skin cancer (all types),Persons,17,70.2
1978,Non-melanoma skin cancer (all types),Persons,202,1.4
1979,Non-melanoma skin cancer (all types),Persons,0,0.0
1979,Non-melanoma skin cancer (all types),Persons,0,0.0
1979,Non-melanoma skin cancer (all types),Persons,0,0.0
1979,Non-melanoma skin cancer (all types),Persons,0,0.0
1979,Non-melanoma skin cancer (all types),Persons,0,0.0
1979,Non-melanoma skin cancer (all types),Persons,0,0.0
1979,Non-melanoma skin cancer (all types),Persons,1,0.1
1979,Non-melanoma skin cancer (all types),Persons,1,0.1
1979,Non-melanoma skin cancer (all types),Persons,4,0.5
1979,Non-melanoma skin cancer (all types),Persons,5,0.7
1979,Non-melanoma skin cancer (all types),Persons,13,1.7
1979,Non-melanoma skin cancer (all types),Persons,17,2.4
1979,Non-melanoma skin cancer (all types),Persons,11,1.9
1979,Non-melanoma skin cancer (all types),Persons,25,4.9
1979,Non-melanoma skin cancer (all types),Persons,20,5.4
1979,Non-melanoma skin cancer (all types),Persons,21,8.4
1979,Non-melanoma skin cancer (all types),Persons,23,16.6
1979,Non-melanoma skin cancer (all types),Persons,17,24.7
1979,Non-melanoma skin cancer (all types),Persons,23,88.6
1979,Non-melanoma skin cancer (all types),Persons,181,1.2
1980,Non-melanoma skin cancer (all types),Persons,0,0.0
1980,Non-melanoma skin cancer (all types),Persons,0,0.0
1980,Non-melanoma skin cancer (all types),Persons,0,0.0
1980,Non-melanoma skin cancer (all types),Persons,0,0.0
1980,Non-melanoma skin cancer (all types),Persons,0,0.0
1980,Non-melanoma skin cancer (all types),Persons,1,0.1
1980,Non-melanoma skin cancer (all types),Persons,0,0.0
1980,Non-melanoma skin cancer (all types),Persons,0,0.0
1980,Non-melanoma skin cancer (all types),Persons,5,0.6
1980,Non-melanoma skin cancer (all types),Persons,5,0.7
1980,Non-melanoma skin cancer (all types),Persons,6,0.8
1980,Non-melanoma skin cancer (all types),Persons,13,1.8
1980,Non-melanoma skin cancer (all types),Persons,16,2.7
1980,Non-melanoma skin cancer (all types),Persons,28,5.3
1980,Non-melanoma skin cancer (all types),Persons,22,5.7
1980,Non-melanoma skin cancer (all types),Persons,24,9.4
1980,Non-melanoma skin cancer (all types),Persons,21,14.3
1980,Non-melanoma skin cancer (all types),Persons,13,18.4
1980,Non-melanoma skin cancer (all types),Persons,12,42.8
1980,Non-melanoma skin cancer (all types),Persons,166,1.1
1981,Non-melanoma skin cancer (all types),Persons,0,0.0
1981,Non-melanoma skin cancer (all types),Persons,0,0.0
1981,Non-melanoma skin cancer (all types),Persons,0,0.0
1981,Non-melanoma skin cancer (all types),Persons,0,0.0
1981,Non-melanoma skin cancer (all types),Persons,0,0.0
1981,Non-melanoma skin cancer (all types),Persons,0,0.0
1981,Non-melanoma skin cancer (all types),Persons,0,0.0
1981,Non-melanoma skin cancer (all types),Persons,1,0.1
1981,Non-melanoma skin cancer (all types),Persons,3,0.4
1981,Non-melanoma skin cancer (all types),Persons,12,1.6
1981,Non-melanoma skin cancer (all types),Persons,8,1.0
1981,Non-melanoma skin cancer (all types),Persons,16,2.2
1981,Non-melanoma skin cancer (all types),Persons,17,2.8
1981,Non-melanoma skin cancer (all types),Persons,25,4.7
1981,Non-melanoma skin cancer (all types),Persons,29,7.2
1981,Non-melanoma skin cancer (all types),Persons,18,6.9
1981,Non-melanoma skin cancer (all types),Persons,24,15.6
1981,Non-melanoma skin cancer (all types),Persons,24,33.0
1981,Non-melanoma skin cancer (all types),Persons,15,50.2
1981,Non-melanoma skin cancer (all types),Persons,192,1.3
1982,Non-melanoma skin cancer (all types),Persons,0,0.0
1982,Non-melanoma skin cancer (all types),Persons,0,0.0
1982,Non-melanoma skin cancer (all types),Persons,0,0.0
1982,Non-melanoma skin cancer (all types),Persons,0,0.0
1982,Non-melanoma skin cancer (all types),Persons,1,0.1
1982,Non-melanoma skin cancer (all types),Persons,1,0.1
1982,Non-melanoma skin cancer (all types),Persons,1,0.1
1982,Non-melanoma skin cancer (all types),Persons,2,0.2
1982,Non-melanoma skin cancer (all types),Persons,1,0.1
1982,Non-melanoma skin cancer (all types),Persons,3,0.4
1982,Non-melanoma skin cancer (all types),Persons,10,1.3
1982,Non-melanoma skin cancer (all types),Persons,10,1.3
1982,Non-melanoma skin cancer (all types),Persons,21,3.3
1982,Non-melanoma skin cancer (all types),Persons,29,5.3
1982,Non-melanoma skin cancer (all types),Persons,31,7.4
1982,Non-melanoma skin cancer (all types),Persons,25,9.2
1982,Non-melanoma skin cancer (all types),Persons,22,13.8
1982,Non-melanoma skin cancer (all types),Persons,13,17.5
1982,Non-melanoma skin cancer (all types),Persons,19,59.8
1982,Non-melanoma skin cancer (all types),Persons,189,1.2
1983,Non-melanoma skin cancer (all types),Persons,0,0.0
1983,Non-melanoma skin cancer (all types),Persons,0,0.0
1983,Non-melanoma skin cancer (all types),Persons,0,0.0
1983,Non-melanoma skin cancer (all types),Persons,0,0.0
1983,Non-melanoma skin cancer (all types),Persons,0,0.0
1983,Non-melanoma skin cancer (all types),Persons,0,0.0
1983,Non-melanoma skin cancer (all types),Persons,1,0.1
1983,Non-melanoma skin cancer (all types),Persons,1,0.1
1983,Non-melanoma skin cancer (all types),Persons,4,0.4
1983,Non-melanoma skin cancer (all types),Persons,3,0.4
1983,Non-melanoma skin cancer (all types),Persons,9,1.2
1983,Non-melanoma skin cancer (all types),Persons,17,2.3
1983,Non-melanoma skin cancer (all types),Persons,18,2.7
1983,Non-melanoma skin cancer (all types),Persons,27,5.0
1983,Non-melanoma skin cancer (all types),Persons,34,7.9
1983,Non-melanoma skin cancer (all types),Persons,23,8.1
1983,Non-melanoma skin cancer (all types),Persons,28,16.9
1983,Non-melanoma skin cancer (all types),Persons,21,27.6
1983,Non-melanoma skin cancer (all types),Persons,27,81.2
1983,Non-melanoma skin cancer (all types),Persons,213,1.4
1984,Non-melanoma skin cancer (all types),Persons,0,0.0
1984,Non-melanoma skin cancer (all types),Persons,0,0.0
1984,Non-melanoma skin cancer (all types),Persons,0,0.0
1984,Non-melanoma skin cancer (all types),Persons,0,0.0
1984,Non-melanoma skin cancer (all types),Persons,0,0.0
1984,Non-melanoma skin cancer (all types),Persons,1,0.1
1984,Non-melanoma skin cancer (all types),Persons,1,0.1
1984,Non-melanoma skin cancer (all types),Persons,3,0.3
1984,Non-melanoma skin cancer (all types),Persons,1,0.1
1984,Non-melanoma skin cancer (all types),Persons,6,0.8
1984,Non-melanoma skin cancer (all types),Persons,9,1.2
1984,Non-melanoma skin cancer (all types),Persons,14,1.8
1984,Non-melanoma skin cancer (all types),Persons,26,3.8
1984,Non-melanoma skin cancer (all types),Persons,19,3.5
1984,Non-melanoma skin cancer (all types),Persons,38,8.4
1984,Non-melanoma skin cancer (all types),Persons,24,8.1
1984,Non-melanoma skin cancer (all types),Persons,37,21.3
1984,Non-melanoma skin cancer (all types),Persons,23,29.4
1984,Non-melanoma skin cancer (all types),Persons,26,73.8
1984,Non-melanoma skin cancer (all types),Persons,228,1.5
1985,Non-melanoma skin cancer (all types),Persons,0,0.0
1985,Non-melanoma skin cancer (all types),Persons,0,0.0
1985,Non-melanoma skin cancer (all types),Persons,0,0.0
1985,Non-melanoma skin cancer (all types),Persons,0,0.0
1985,Non-melanoma skin cancer (all types),Persons,0,0.0
1985,Non-melanoma skin cancer (all types),Persons,0,0.0
1985,Non-melanoma skin cancer (all types),Persons,0,0.0
1985,Non-melanoma skin cancer (all types),Persons,6,0.5
1985,Non-melanoma skin cancer (all types),Persons,1,0.1
1985,Non-melanoma skin cancer (all types),Persons,2,0.2
1985,Non-melanoma skin cancer (all types),Persons,9,1.2
1985,Non-melanoma skin cancer (all types),Persons,9,1.2
1985,Non-melanoma skin cancer (all types),Persons,15,2.1
1985,Non-melanoma skin cancer (all types),Persons,23,4.2
1985,Non-melanoma skin cancer (all types),Persons,25,5.4
1985,Non-melanoma skin cancer (all types),Persons,19,6.1
1985,Non-melanoma skin cancer (all types),Persons,33,18.5
1985,Non-melanoma skin cancer (all types),Persons,20,23.8
1985,Non-melanoma skin cancer (all types),Persons,22,59.3
1985,Non-melanoma skin cancer (all types),Persons,184,1.2
1986,Non-melanoma skin cancer (all types),Persons,0,0.0
1986,Non-melanoma skin cancer (all types),Persons,0,0.0
1986,Non-melanoma skin cancer (all types),Persons,0,0.0
1986,Non-melanoma skin cancer (all types),Persons,0,0.0
1986,Non-melanoma skin cancer (all types),Persons,1,0.1
1986,Non-melanoma skin cancer (all types),Persons,1,0.1
1986,Non-melanoma skin cancer (all types),Persons,1,0.1
1986,Non-melanoma skin cancer (all types),Persons,4,0.3
1986,Non-melanoma skin cancer (all types),Persons,1,0.1
1986,Non-melanoma skin cancer (all types),Persons,3,0.4
1986,Non-melanoma skin cancer (all types),Persons,9,1.2
1986,Non-melanoma skin cancer (all types),Persons,10,1.3
1986,Non-melanoma skin cancer (all types),Persons,21,2.9
1986,Non-melanoma skin cancer (all types),Persons,25,4.4
1986,Non-melanoma skin cancer (all types),Persons,31,6.6
1986,Non-melanoma skin cancer (all types),Persons,28,8.6
1986,Non-melanoma skin cancer (all types),Persons,32,17.3
1986,Non-melanoma skin cancer (all types),Persons,22,24.3
1986,Non-melanoma skin cancer (all types),Persons,17,43.7
1986,Non-melanoma skin cancer (all types),Persons,206,1.3
1987,Non-melanoma skin cancer (all types),Persons,0,0.0
1987,Non-melanoma skin cancer (all types),Persons,0,0.0
1987,Non-melanoma skin cancer (all types),Persons,0,0.0
1987,Non-melanoma skin cancer (all types),Persons,0,0.0
1987,Non-melanoma skin cancer (all types),Persons,0,0.0
1987,Non-melanoma skin cancer (all types),Persons,3,0.2
1987,Non-melanoma skin cancer (all types),Persons,7,0.5
1987,Non-melanoma skin cancer (all types),Persons,4,0.3
